kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten
wisata alam,Pulau Lembata,-8.3781443,123.5446266,"Pulau Lembata, Lembata, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Lembata
wisata alam,Pulau Lembeh,1.4684975,125.2589817,"Pulau Lembeh, Bitung, Sulawesi Utara, Sulawesi, Indonesia",Sulawesi Utara,Bitung
wisata alam,Pulau Lemukutan,0.767172,108.7071975,"Pulau Lemukutan, Sungai Raya Kepulauan, Bengkayang, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Bengkayang
wisata alam,Pulau Lengkuas,-2.5370465,107.6203231,"Pulau Lengkuas, Kepulauan Bangka Belitung, Sumatera, Indonesia",Kepulauan Bangka Belitung,Sumatera
wisata alam,Pulau Lepar,-2.9632056,106.8089193,"Pulau Lepar, Kumbung, Bangka Selatan, Kepulauan Bangka Belitung, Sumatera, Indonesia",Kepulauan Bangka Belitung,Bangka Selatan
wisata alam,Pulau Lombok Timur,-8.8172619,116.5319344,"Pulau Maringkik, Lombok Timur, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,
wisata alam,Pulau Maitara,0.7326818,127.3705295,"Pulau Maitara, Tafamutu, Tidore Kepulauan, Maluku Utara, Maluku, Indonesia",Maluku Utara,Tidore Kepulauan
wisata alam,Pulau Mandioli,-0.7005541,127.2373273,"Pulau Mandioli, Bahu, Halmahera Selatan, Maluku Utara, Maluku, Indonesia",Maluku Utara,Halmahera Selatan
wisata alam,Pulau Maratua,2.2374937,118.5728007,"Pulau Maratua, Maratua Bohesilian, Berau, Kalimantan Timur, Kalimantan, Indonesia",Kalimantan Timur,Berau
wisata alam,Pulau Mioswaar,-2.0804969,134.3545977,"Pulau Mioswaar, Yopmeos/yomber, Papua Barat, Western New Guinea, Indonesia",Papua Barat,Western New Guinea
wisata alam,Pulau Misool,-1.8671494,130.070519,"Pulau Batanme, Raja Ampat, Papua Barat Daya, Western New Guinea, Indonesia",Papua Barat Daya,Raja Ampat
wisata alam,Pulau Morotai,2.3129234,128.4418556,"Pulau Morotai, Maluku Utara, Maluku, Indonesia",Maluku Utara,Pulau Morotai
wisata alam,Pulau Moyo,-8.2668723,117.5553083,"Pulau Moyo, Sebotok, Sumbawa, Nusa Tenggara Barat, Nusa Tenggara, 84351, Indonesia",Nusa Tenggara Barat,
wisata alam,Pulau Onrust,-6.0335295,106.734901,"Pulau Onrust, Kepulauan Seribu, Daerah Khusus ibukota Jakarta, Jawa, Indonesia",,Daerah Khusus ibukota Jakarta
wisata alam,Pulau Padar,-8.6626997,119.5557377,"Pulau Padar, Manggarai Barat, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Manggarai Barat
wisata alam,Pulau Pahawang,-5.6757839,105.2212726,"Pulau Puhawang, Pulau Pahawang, Pesawaran, Lampung, Sumatera, Indonesia",Lampung,Pesawaran
wisata alam,Pulau Panjang,2.3659907,118.2091481,"Pulau Panjang, Berau, Kalimantan Timur, Kalimantan, Indonesia",Kalimantan Timur,Berau
wisata alam,Pulau Pantar,-8.3624551,124.1805656,"Pulau Pantar, Alor, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Alor
wisata alam,Pulau Pasaran,-5.4640446,105.2650567,"Pulau Pasaran, Kangkung, Bandar Lampung, Lampung, Sumatera, Indonesia",Lampung,Bandar Lampung
wisata alam,Pulau Pulau Maluku,-5.7493049,132.6852851,"Batas Desa Dian Pulau Kec Kei Kecil Barat Kabupaten Maluku Tenggara, Maluku Tenggara, Maluku, Indonesia",Maluku,Maluku Tenggara
wisata alam,Pulau Randayan,0.716667,108.733333,"Pulau Randayan, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Kalimantan
wisata alam,Pulau Rinca,-8.7069643,119.6867114,"Pulau Rinca, Kampung Rinca, Manggarai Barat, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Manggarai Barat
wisata alam,Pulau Rote,-10.6870292,123.208435,"Pulau Rote, Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, 85371, Indonesia",Nusa Tenggara Timur,Rote Ndao
wisata alam,Pulau Samalona,-5.1255055,119.3435008,"Pulau Samalona, Wajo, Makassar, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Makassar
wisata alam,Pulau Samama,2.1358203,118.3288038,"Pulau Samama, Berau, Kalimantan Timur, Kalimantan, Indonesia",Kalimantan Timur,Berau
wisata alam,Pulau Sangalaki,2.0862854,118.3994784,"Pulau Sangalaki, Berau, Kalimantan Timur, Kalimantan, Indonesia",Kalimantan Timur,Berau
wisata alam,Pulau Saparua,-3.566667,128.666667,"Pulau Saparua, Saparua, Maluku Tengah, Maluku, Indonesia",Maluku,Maluku Tengah
wisata alam,Pulau Satonda,-8.1096652,117.7480875,"Pulau Satonda, Bima, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,
wisata alam,Pulau Semau,-10.2268265,123.3710799,"Pulau Semau, Huilelot, Kupang, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Kupang
wisata alam,Pulau Seribu,-5.6350469,106.5803541,"Kepulauan Seribu, Daerah Khusus ibukota Jakarta, Jawa, 14520, Indonesia",,Daerah Khusus ibukota Jakarta
wisata alam,Pulau Siau,2.7223131,125.3820802,"Pulau Siau, Pehe, Kepulauan Siau Tagulandang Biaro, Sulawesi Utara, Sulawesi, Indonesia",Sulawesi Utara,Kepulauan Siau Tagulandang Biaro
wisata alam,Pulau Solor,-8.517276,122.9345454,"Pulau Solor, Watobuku, Flores Timur, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Flores Timur
wisata alam,Pulau Sumba,-10.3134659,120.1958373,"Pulau Salura, Desa Prai Salura, Kecamatan Karera, Sumba Timur, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Sumba Timur
wisata alam,Pulau Sumbawa Besar,-8.4662963,117.4038685,"Boat to Pulau Moyo, Jalan Garuda, Brang Biji, Sumbawa, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,
wisata alam,Pulau Tegal,-5.5674104,105.2739979,"Pulau Tegal, Pesawaran, Lampung, Sumatera, Indonesia",Lampung,Pesawaran
wisata alam,Pulau Tempurung,0.716667,108.866667,"Pulau Tempurung, Sungai Raya, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Kalimantan
